,Lon,Lat,DEM,slope,slope_aspect,SPI,STI,TWI,plan_curvature,general_curvature,soiltype,landcover,distance_to_river,label
3373,-0.498879393035776,8.30613752731854,99.0,2.49745,291.80139,135016.57813,22.77243,14.6648,0.00106,-0.00106,Lp,20.0,400.0,0
3374,-0.680249248899508,8.24091983769146,91.0,1.64025,315.0,2932.16455,14.47524,12.33671,-0.0323,-0.0042,Lf,40.0,400.0,0
3375,-0.555742750520542,8.53224348433142,131.0,1.91265,194.03625,22130.18555,30.8962,14.08425,-0.01128,-0.0021,Lp,20.0,800.0,0
3376,-0.407520728640821,8.49667019908029,122.0,0.32814,135.0,1454.76062,9.469,9.84376,0.02087,0.00531,Lp,126.0,400.0,0
3377,-0.436895638431529,8.47672759977283,134.0,2.70389,120.96376,5023.66455,2.20915,10.78085,-0.03503,-0.00425,Lp,20.0,400.0,0
3378,-0.602095819181109,8.48858536152321,97.0,0.7337,251.56505,487.94171,,13.11257,-0.00368,-0.0,Lp,20.0,400.0,0
3379,-0.787238599238143,8.29670521683528,93.0,1.31233,135.0,165101.76563,,16.62363,-0.04535,-0.00417,Lf,126.0,100.0,0
3380,-0.587273616993137,8.4831954698185,106.0,1.46716,288.43494,77829.71094,,15.17865,-0.00017,-0.00107,Lp,20.0,400.0,0
3381,-0.556551234276249,8.48238698606279,153.0,1.3527,30.96376,690.05371,0.33373,10.58958,0.0652,0.00319,Lp,30.0,1200.0,0
3382,-0.869164953149843,8.19807019863896,122.0,2.9324,161.56505,1399.14392,1.61601,9.88274,0.00206,0.0,Lf,40.0,400.0,0
3383,-0.4765113424612,8.13958987364278,75.0,0.0,,100004.94531,,16.20856,0.00632,0.0,WR,80.0,100.0,0
3384,-0.850839321353805,8.1277321118924,118.0,1.3527,210.96375,1610.12488,,9.74229,0.0,0.00209,Lf,20.0,800.0,0
3385,-0.710163147860688,8.45759348422109,93.0,0.32814,135.0,7037.19482,24.47669,13.20847,-0.06687,-0.0011,WR,126.0,100.0,0
3386,-0.394045999379028,8.27703211211307,86.0,1.03755,206.56505,52976.57813,,15.48713,-0.02288,-0.0021,WR,126.0,400.0,0
3387,-0.499687876791484,8.37566713030939,117.0,2.31903,306.8699,1150.08936,6.98417,10.07876,0.01154,0.00212,Lp,20.0,800.0,0
3388,-0.77699780499918,8.11991676892056,90.0,4.95327,142.59464,2461.29688,,9.31791,0.00937,0.00638,WR,20.0,800.0,0
3389,-0.782387696703897,8.44196279827741,75.0,0.0,,24631.75977,,14.80786,0.0,0.0,WR,80.0,800.0,0
3390,-0.425846360436859,8.24038084852099,89.0,0.46405,90.0,363.69025,8.59086,11.23005,0.06568,0.00316,WR,126.0,100.0,0
3391,-0.575415855242759,8.43091352028274,109.0,0.7337,198.43495,2182.14136,25.17255,12.99573,-0.13208,-0.00519,Lp,126.0,1200.0,0
3392,-0.632009718142289,8.29266279805674,75.0,0.0,,6404.25781,,13.4626,0.0,0.0,WR,80.0,2000.0,0
3393,-0.40105285859516,8.19860918780943,100.0,0.46405,0.0,230.01791,,11.6882,0.06541,0.00315,WR,126.0,1200.0,0
3394,-0.817421992784559,8.49747868283599,87.0,1.03755,206.56505,875.88208,7.51244,10.35112,0.01749,0.00106,WR,20.0,1200.0,0
3395,-0.401591847765632,8.33524294252401,110.0,2.07443,153.43495,1028.67126,,10.19033,0.00611,0.00319,Lp,20.0,100.0,0
3396,-0.555742750520542,8.4020775996625,108.0,2.82048,279.46234,1399.14392,1.61601,9.88274,0.00933,0.00423,Lp,20.0,100.0,0
3397,-0.712319104542575,8.4840039535742,106.0,0.0,,7389.52783,,13.60537,-6.00815,-0.0021,Lp,20.0,800.0,0
3398,-0.765140043248802,8.13608644403471,84.0,0.7337,108.43495,386780.4375,,17.47487,-0.0228,-0.00208,WR,126.0,1200.0,0
3399,-0.676745819291441,8.23606893515722,102.0,1.67271,56.30993,28197.60352,,13.90164,-0.0461,-0.00213,Lf,20.0,800.0,0
3400,-0.494836974257238,8.24469276188476,114.0,1.64025,261.8699,162.64725,,12.03477,0.0,-1e-05,WR,126.0,1200.0,0
3401,-0.73603462804333,8.23094853803773,101.0,1.3527,329.03625,4023.66919,,11.00282,-0.00296,-0.00329,Lf,20.0,1200.0,0
3402,-0.525828851559362,8.36327037938854,97.0,1.76652,156.80141,1301.17773,11.19546,11.32605,0.01016,-0.00213,Lp,126.0,400.0,0
3403,-0.572181920219929,8.53898084896232,126.0,0.7337,341.56506,5091.66309,41.85172,13.84,-0.06505,-0.00316,Lp,40.0,1200.0,0
3404,-0.782387696703897,8.17112074011537,112.0,1.76652,336.80139,5255.29199,22.01263,12.1168,-2e-05,-0.00068,Lf,20.0,1200.0,0
3405,-0.782387696703897,8.18675142605905,114.0,1.76652,246.80141,2057.34277,,12.24633,-0.01347,-0.0,Lf,20.0,400.0,0
3406,-0.562749609736674,8.43387796072033,121.0,1.3527,300.96375,875.88208,7.51244,10.35112,-0.00576,0.00106,Lp,126.0,800.0,0
3407,-0.687525602700876,8.2915848197158,75.0,0.0,,36455.00391,,15.1997,0.0,0.0,WR,80.0,1200.0,0
3408,-0.425576865851623,8.09323680498221,104.0,1.18295,258.69006,363.69025,8.59086,11.23005,0.0652,0.00319,Lf,20.0,1200.0,0
3409,-0.413719104101245,8.46864276221576,149.0,0.7337,251.56505,363.69025,8.59086,11.23005,0.03462,0.00212,Lp,20.0,800.0,0
3410,-0.737112606384273,8.33470395335354,75.0,0.0,,33991.82813,,15.12977,0.0,0.0,WR,80.0,3000.0,0
3411,-0.799365855573756,8.31125792443802,106.0,0.7337,18.43495,727.38049,13.02131,11.90763,0.0,0.0,Lf,20.0,1200.0,0
3412,-0.831435711216823,8.39021983791212,110.0,1.3527,239.03624,670.61169,3.79138,10.61816,0.01246,0.00213,WR,20.0,1200.0,0
3413,-0.570025963538042,8.48535142650038,132.0,0.65625,315.0,325.29449,8.09607,11.34162,0.0,0.00106,Lp,20.0,800.0,0
3414,-0.550891847986296,8.18432597479193,75.0,0.0,,87689.0625,,16.07716,0.0,0.0,WR,80.0,1200.0,0
3415,-0.72175141502583,8.18163102893957,99.0,2.49745,201.80141,1238.6842,1.36444,10.00455,0.00278,0.00106,Lf,20.0,400.0,0
3416,-0.738999068480924,8.37674510865033,75.0,0.0,,135474.67188,,16.51209,0.0,0.0,WR,80.0,800.0,0
3417,-0.541459537503041,8.52361965760387,132.0,2.31903,0.0,3353.05859,9.95815,12.20257,-0.03458,-0.00213,Lp,20.0,400.0,0
3418,-0.858654664325645,8.13581694944948,127.0,1.91265,104.03624,650.58887,7.38625,10.64848,0.06673,0.0031,Lf,40.0,2000.0,0
3419,-0.463036613199407,8.48993283444939,138.0,2.31903,143.1301,1454.76099,,11.21448,-0.0652,-0.00319,Lp,126.0,100.0,0
3420,-0.575954844413231,8.35599402558717,120.0,0.32814,315.0,460.0358,,10.99505,0.00017,-0.00105,Lp,20.0,1600.0,0
3421,-0.618804483465732,8.53278247350189,123.0,0.98432,45.0,487.94165,,10.93616,0.03452,0.00213,Lp,20.0,800.0,0
3422,-0.437165133016765,8.19941767156514,111.0,0.46405,180.0,460.03583,,12.36577,0.0,0.00105,WR,40.0,1600.0,0
3423,-0.858654664325645,8.41797778019142,96.0,1.76652,156.80141,875.88208,7.51244,10.35112,0.03254,0.00212,WR,20.0,800.0,0
3424,-0.614492570101959,8.45894095714727,92.0,0.7337,251.56505,4629.02148,,13.05285,-0.02283,-0.00206,Lp,20.0,400.0,0
3425,-0.680788238069979,8.1096759746816,97.0,1.76652,66.80141,875.88208,7.51244,10.35112,0.00583,0.00106,WR,20.0,1200.0,0
3426,-0.549274880474881,8.43495593906128,135.0,1.3527,120.96376,109309.70313,80.55812,15.68072,-0.0116,-0.00212,Lp,20.0,400.0,0
3427,-0.688873075627055,8.31233590277896,75.0,0.0,,70939.46875,,15.86523,0.0,0.0,WR,80.0,800.0,0
3428,-0.83359166789871,8.44169330369217,75.0,0.0,,7882.16309,,13.66978,0.0,0.0,WR,80.0,100.0,0
3429,-0.419108995805963,8.45409005461302,145.0,2.10017,353.65979,7290.15137,,12.09705,0.00576,-0.00106,Lp,20.0,400.0,0
3430,-0.413719104101245,8.44142380910694,177.0,3.27781,351.8699,1626.47156,,9.73219,0.00746,0.00106,Lp,126.0,1600.0,0
3431,-0.779962245436774,8.31610882697226,101.0,1.03755,116.56505,989.34442,,10.22931,0.01733,0.00212,WR,126.0,1200.0,0
3432,-0.715553039565405,8.19321929610471,110.0,1.64025,8.1301,7273.80518,51.83875,14.19599,0.0001,-0.00299,Lf,20.0,1600.0,0
3433,-0.646831920330261,8.50098211244406,117.0,0.32814,315.0,813.23621,,13.61918,-2.15878,-1e-05,Lp,40.0,100.0,0
3434,-0.411024158248887,8.05712453056061,112.0,1.3527,300.96375,2682.44678,8.71029,11.98101,-0.02926,-1e-05,WR,126.0,3000.0,0
3435,-0.636052136920827,8.11102344760778,89.0,0.98432,135.0,1951.7666,,12.29901,-0.0,-0.00106,WR,126.0,1600.0,0
3436,-0.663001595444413,8.43010503652703,121.0,0.0,,492.63519,,10.92659,0.03195,1e-05,WR,20.0,1600.0,0
3437,-0.389734086015254,8.45328157085732,168.0,3.02249,4.3987,5998.13135,10.64061,11.17629,0.0,-0.00106,Lp,126.0,1200.0,0
3438,-0.795592931380454,8.12261171477292,98.0,2.3649,281.30994,1341.22339,5.74665,11.29574,-0.03269,-0.00213,WR,20.0,800.0,0
3439,-0.638747082773186,8.13258301442665,85.0,0.46405,270.0,3220.25049,,14.29814,-5.94295,-0.00208,WR,30.0,800.0,0
3440,-0.509659176445211,8.3411718233992,123.0,1.03755,243.43495,514.33569,,10.88348,0.06575,0.00315,Lp,20.0,800.0,0
3441,-0.658150692910167,8.3840214624517,92.0,0.92804,180.0,22541.75391,,14.85614,0.0,0.00102,WR,20.0,400.0,0
3442,-0.63524365316512,8.41743879102095,88.0,3.09265,77.00539,1311.30347,,9.94758,0.04186,0.01169,Lp,20.0,400.0,0
3443,-0.699383364451253,8.42875756360085,98.0,1.31233,135.0,650.58887,7.38625,10.64848,0.00021,0.00213,WR,126.0,800.0,0
3444,-0.767295999930689,8.30425106522189,99.0,4.54907,284.74356,2259.56567,6.32654,9.40343,-0.00287,-0.00426,WR,20.0,1600.0,0
3445,-0.859193653496116,8.43037453111227,90.0,3.73606,7.12502,3503.52686,13.13015,10.33555,0.00873,-1e-05,WR,126.0,800.0,0
3446,-0.427463327948274,8.21262290624169,97.0,1.03755,153.43495,2057.34253,,10.86791,-7e-05,-0.0021,WR,126.0,100.0,0
3447,-0.607216216300591,8.52038572258104,109.0,0.32814,135.0,4554.12256,,15.33673,-1.65792,-1e-05,Lp,20.0,800.0,0
3448,-0.761906108225972,8.38968084874165,75.0,0.0,,129563.05469,,16.46748,0.0,0.0,WR,80.0,400.0,0
3449,-0.548196902133938,8.09808770751646,102.0,0.32814,45.0,363.69025,8.59086,11.23005,0.03453,0.00206,WR,20.0,800.0,0
3450,-0.814996541517436,8.44977814124925,76.0,0.0,,4433.7168,,13.09596,0.0,0.0,WR,80.0,800.0,0
3451,-0.540112064576862,8.47322417016477,132.0,0.7337,251.56505,670.61169,3.79138,10.61816,0.05781,0.00209,Lp,20.0,100.0,0
3452,-0.432583725067755,8.48346496440373,126.0,1.91265,165.96375,25047.67383,109.69044,15.65446,-0.00107,-0.00105,Lp,126.0,400.0,0
3453,-0.6651575521263,8.2344519676458,86.0,0.32814,45.0,6017.94775,,15.61516,-2.14249,-1e-05,WR,40.0,400.0,0
3454,-0.565714050174269,8.12315070394339,75.0,0.0,,17242.23242,,14.45146,0.0,0.0,WR,80.0,2000.0,0
3455,-0.717708996247292,8.14120684115419,109.0,0.46405,0.0,920.07166,,13.05105,-6.56516,-0.00209,WR,126.0,1600.0,0
3456,-0.860810621007531,8.2344519676458,132.0,1.3919,0.0,690.05371,0.33373,10.58958,0.0326,0.00425,Lf,126.0,2000.0,0
3457,-0.629584266875167,8.19429727444566,107.0,1.46716,71.56505,1454.76099,,11.21448,-0.00082,-0.00129,WR,126.0,2000.0,0
3458,-0.768912967442104,8.16222741880259,115.0,0.92804,0.0,460.0358,,10.99505,0.0,-0.00106,Lf,20.0,1200.0,0
3459,-0.633357191068469,8.06925178689622,110.0,1.76652,246.80141,3744.41235,3.44561,8.89833,0.00528,-0.00013,Lf,126.0,400.0,0
3460,-0.65276080120545,8.11129294219301,94.0,1.46716,161.56505,514.33569,,10.88348,0.03615,0.00517,WR,20.0,3000.0,0
3461,-0.500226865961956,8.39507074044637,132.0,2.29574,315.0,727.38049,,10.5369,3e-05,0.00106,Lp,20.0,1200.0,0
3462,-0.755707732765547,8.17112074011537,110.0,0.32814,45.0,40987.10156,147.39972,16.14677,-0.06482,-0.00288,Lf,126.0,400.0,0
3463,-0.722020909611065,8.33793788837637,75.0,0.0,,41873.99219,,15.33823,0.0,0.0,WR,80.0,400.0,0
3464,-0.758672173203142,8.30856297858566,94.0,0.65625,135.0,325.29449,8.09607,11.34162,0.0,0.00101,WR,20.0,1600.0,0
3465,-0.539303580821155,8.46648680553387,144.0,0.98432,315.0,487.94165,,10.93616,0.0116,0.00211,Lp,20.0,800.0,0
3466,-0.632009718142289,8.43899835783981,92.0,0.7337,251.56505,8364.87598,56.37327,14.33555,0.00049,-0.00105,Lp,20.0,800.0,0
3467,-0.477858815387379,8.34575323134821,133.0,0.7337,198.43495,363.69025,8.59086,11.23005,0.0652,0.00319,Lp,20.0,1200.0,0
3468,-0.745736433111821,8.15602904334217,111.0,0.98432,135.0,487.94165,,10.93616,0.01157,0.00212,WR,126.0,2000.0,0
3469,-0.720134447514414,8.47052922431241,98.0,0.65625,135.0,1951.76685,23.72275,13.1073,-0.03398,-1e-05,WR,20.0,800.0,0
3470,-0.744658454770877,8.3907588270826,75.0,0.0,,137445.21875,,16.52653,0.0,0.0,WR,80.0,400.0,0
3471,-0.624733364340921,8.13231351984141,75.0,0.0,,37440.27344,,15.22635,0.0,0.0,WR,80.0,400.0,0
3472,-0.692645999820357,8.30236460312524,75.0,0.0,,46307.70703,,15.43883,0.0,0.0,WR,80.0,400.0,0
3473,-0.637669104432242,8.46082741924392,111.0,1.18295,258.69006,20931.63086,,16.16802,0.00018,-0.00108,WR,20.0,800.0,0
3474,-0.853264772620927,8.21477886292358,128.0,1.03755,116.56505,211391.96875,,16.87076,-0.06372,-0.00522,Lf,20.0,1200.0,0
3475,-0.836556108336304,8.15872398919452,99.0,1.46716,198.43495,14547.60938,,13.50284,-9e-05,-0.00208,Lf,20.0,100.0,0
3476,-0.798018382647577,8.13797290613136,90.0,1.31233,315.0,2345.7312,14.18525,10.73673,0.0,0.00106,WR,20.0,400.0,0
3477,-0.662193111688705,8.10347759922117,98.0,0.32814,135.0,162.64725,,12.03477,0.0,0.0,WR,20.0,1600.0,0
3478,-0.541459537503041,8.08461297825466,103.0,0.32814,135.0,28625.91406,,17.17405,0.01347,0.0,WR,126.0,1200.0,0
3479,-0.407520728640821,8.32473265369981,103.0,2.20014,161.56505,4364.28223,,11.49429,-0.01351,-0.00216,Lp,126.0,400.0,0
3480,-0.711780115372103,8.52011622799581,99.0,1.3527,210.96375,670.61169,3.79138,10.61816,0.0,-3e-05,Lp,126.0,400.0,0
3481,-0.519899970684173,8.30263409771047,94.0,2.20014,251.56505,6546.42334,,11.89711,0.00916,-0.00213,Lp,20.0,400.0,0
3482,-0.377876324264877,8.09404528873792,96.0,1.3919,90.0,690.05371,0.33373,10.58958,0.0,-1e-05,WR,126.0,1200.0,0
3483,-0.756246721936019,8.23229601096391,104.0,1.64025,315.0,813.23608,,10.42533,0.08144,0.00634,Lf,20.0,400.0,0
3484,-0.609372172982477,8.39668770795778,98.0,1.3527,239.03624,670.61169,3.79138,10.61816,0.00015,0.0,Lp,20.0,1200.0,0
3485,-0.836556108336304,8.21801279794641,113.0,0.7337,71.56505,989.34442,,10.22931,0.02878,0.00212,Lf,20.0,400.0,0
3486,-0.534183183701674,8.22717561384443,75.0,0.0,,178826.57813,,16.78969,0.0,0.0,WR,80.0,400.0,0
3487,-0.439321089698652,8.40450305092963,163.0,2.31903,270.0,2300.17871,10.58603,10.75634,0.0,-0.00106,Lp,20.0,800.0,0
3488,-0.603443292107289,8.43253048779415,91.0,0.32814,225.0,5204.71191,42.73132,14.08482,-0.01347,-0.0,Lp,20.0,100.0,0
3489,-0.806103220204653,8.24711821315189,105.0,0.46405,90.0,460.03583,,12.36577,7e-05,-0.00104,Lf,20.0,800.0,0
3490,-0.55520376135007,8.18755990981476,75.0,0.0,,98527.03906,,16.19368,0.0,0.0,WR,80.0,1600.0,0
3491,-0.539034086235919,8.17678012640533,75.0,0.0,,111335.54688,,16.31588,0.0,0.0,WR,80.0,400.0,0
3492,-0.689681559382763,8.43306947696463,103.0,0.7337,251.56505,460.0358,,10.99505,10.63724,0.00849,WR,126.0,400.0,0
3493,-0.380301775531999,8.42741009067467,163.0,1.03755,63.43495,487.94165,,10.93616,0.03468,0.00212,Lp,126.0,1200.0,0
3494,-0.451717840619501,8.33632092086495,140.0,1.67271,123.69006,670.61169,3.79138,10.61816,0.0357,0.00422,Lp,126.0,800.0,0
3495,-0.617726505124789,8.4764581051876,94.0,0.98432,135.0,325.29449,,12.71235,-0.0,-0.00097,Lp,20.0,100.0,0
3496,-0.447136432670492,8.07706712986806,110.0,1.46716,288.43494,727.38049,,10.5369,0.0,-7e-05,Lf,20.0,800.0,0
3497,-0.842484989211493,8.13878138988707,115.0,2.64366,105.25512,487.94165,,10.93616,-0.0652,-0.00319,Lf,20.0,1200.0,0
3498,-0.433122714238227,8.38456045162217,159.0,2.29574,135.0,1138.5304,4.93402,10.08886,0.0232,0.0021,Lp,126.0,800.0,0
3499,-0.490525060893465,8.2848474550849,121.0,0.7337,161.56505,5091.66309,41.85172,13.84,0.0,-1e-05,Lp,20.0,800.0,0
3500,-0.58969906826026,8.48373445898897,105.0,1.03755,153.43495,829.34131,,10.40572,0.03456,0.00209,Lp,20.0,100.0,0
3501,-0.588351595334081,8.48777687776751,108.0,0.92804,270.0,10810.8418,,15.50764,-0.00075,-0.00106,Lp,20.0,400.0,0
3502,-0.518013508587522,8.1059030504883,97.0,0.92804,0.0,1454.76099,19.73661,12.5929,0.0,0.00106,WR,126.0,800.0,0
3503,-0.710432642445924,8.52496713053005,100.0,0.32814,45.0,650.58899,,13.39762,0.0,0.00102,Lp,20.0,100.0,0
3504,-0.81796098195503,8.47214619182382,75.0,0.0,,45322.4375,,15.41733,0.0,0.0,WR,80.0,400.0,0
3505,-0.509120187274739,8.42606261774849,148.0,1.3527,59.03624,2011.83508,7.32942,11.69596,-0.01141,-0.00209,Lp,20.0,800.0,0
3506,-0.40105285859516,8.54437074066703,135.0,1.3527,30.96376,363.69025,8.59086,11.23005,0.03471,0.00212,Lp,20.0,1200.0,0
3507,-0.63389618023894,8.47564962143189,127.0,1.64025,81.8699,586.43292,5.51117,10.7523,-0.01168,-1e-05,WR,20.0,1600.0,0
3508,-0.799635350158992,8.14902218412603,95.0,2.07443,243.43495,1028.67126,,10.19033,0.02326,0.00105,Lf,20.0,400.0,0
3509,-0.824428852000691,8.13339149818235,112.0,0.92804,180.0,1751.76416,11.38674,11.0287,-0.01749,-0.00106,Lf,20.0,1200.0,0
3510,-0.535530656627853,8.50421604746689,155.0,1.67271,123.69006,829.34131,,10.40572,0.01764,0.00318,Lp,20.0,800.0,0
3511,-0.591046541186439,8.41716929643571,110.0,1.31233,315.0,650.58887,7.38625,10.64848,0.06519,0.00316,Lp,20.0,400.0,0
3512,-0.586734627822665,8.16249691338783,75.0,0.0,,40396.08594,,15.30231,0.0,0.0,WR,80.0,400.0,0
3513,-0.411024158248887,8.0600889709982,112.0,0.7337,71.56505,727.38049,13.02131,11.90763,-0.00035,-0.00107,Lf,126.0,2000.0,0
3514,-0.38353571055483,8.38725539747453,149.0,1.03755,333.43494,15430.07129,,14.25435,0.0,0.00105,Lp,20.0,800.0,0
3515,-0.779962245436774,8.17165972928585,112.0,2.29574,225.0,4023.67017,11.10932,12.38384,-0.0,-0.0018,Lf,20.0,1200.0,0
3516,-0.411832642004594,8.4697207405567,150.0,1.3527,300.96375,9122.75391,,12.77513,0.0115,-1e-05,Lp,126.0,1200.0,0
3517,-0.733070187605736,8.09377579415268,107.0,1.3527,329.03625,2439.70825,,11.50313,0.0,-3e-05,Lf,20.0,1600.0,0
3518,-0.593202497868326,8.0886553970332,113.0,0.46405,270.0,363.69025,8.59086,11.23005,0.06607,0.00287,Lf,126.0,1200.0,0
3519,-0.501574338888135,8.45220359251637,157.0,1.31233,135.0,975.88324,,10.24301,0.03486,0.00635,Lp,20.0,400.0,0
3520,-0.486752136700163,8.13743391696089,75.0,0.0,,99019.67188,,16.19866,0.00632,0.0,WR,80.0,400.0,0
3521,-0.82577632492687,8.08892489161844,103.0,2.31903,126.8699,1184.08948,9.41411,10.04962,0.01749,0.00106,WR,20.0,1200.0,0
3522,-0.467348526563181,8.29104583054533,130.0,2.31903,323.1301,3450.26807,13.50168,11.15656,-0.00596,-4e-05,Lp,20.0,1200.0,0
3523,-0.402400331521339,8.3554550364167,161.0,0.32814,135.0,30577.68164,,17.24,-1.66313,-1e-05,Lp,40.0,1600.0,0
3524,-0.426654844192567,8.27218120957882,100.0,0.7337,71.56505,363.69025,8.59086,11.23005,0.06421,0.00318,Lp,20.0,800.0,0
3525,-0.735495638872858,8.2592454694875,101.0,2.20014,161.56505,2439.70825,,11.50313,0.0,0.0,Lf,40.0,800.0,0
3526,-0.706929212837857,8.24927416983377,87.0,0.7337,18.43495,179874.0,,16.93245,-0.06502,-0.00632,Lf,126.0,800.0,0
3527,-0.773763869976349,8.13393048735283,88.0,0.32814,135.0,1218634.75,,20.2319,-0.06656,-0.0011,WR,20.0,100.0,0
3528,-0.525020367803654,8.16815629967778,75.0,0.0,,144342.10938,,16.57548,0.0,0.0,WR,80.0,800.0,0
3529,-0.637669104432242,8.49801767200647,140.0,1.46716,251.56505,650.58887,7.38625,10.64848,0.00024,0.00213,WR,20.0,1200.0,0
3530,-0.469234988659831,8.40531153468533,138.0,1.99519,125.53767,829.34131,,10.40572,0.02924,0.00318,Lp,126.0,400.0,0
3531,-0.608294194641533,8.06278391685056,115.0,0.65625,225.0,13662.36816,76.24721,15.04867,-0.00036,-0.00104,Lf,126.0,400.0,0
3532,-0.5050777684962,8.05146514427065,95.0,2.64366,74.74488,1311.30347,,9.94758,-0.00139,0.00106,Lf,20.0,1200.0,0
3533,-0.79451495303951,8.10563355590306,85.0,1.46716,18.43495,650.58899,,13.39762,0.0,-1e-05,WR,40.0,800.0,0
3534,-0.575954844413231,8.32500214828505,110.0,1.46716,71.56505,586.43292,5.51117,10.7523,0.0,-0.00106,WR,20.0,800.0,0
3535,-0.617187515954317,8.36353987397378,98.0,1.96806,225.0,2682.44678,8.71029,11.98101,0.00041,-0.00104,Lp,20.0,1200.0,0
3536,-0.620690945562383,8.10347759922118,85.0,1.85559,90.0,1840.14319,12.78662,10.97948,0.00025,-0.00102,WR,20.0,400.0,0
3537,-0.541459537503041,8.20669402536651,75.0,0.0,,120202.98438,,16.3925,0.0,0.0,WR,80.0,800.0,0
3538,-0.43554816550535,8.42821857443038,174.0,0.65625,315.0,690.05371,,12.766,-8.37307,-0.00207,Lp,20.0,1600.0,0
3539,-0.462497624028935,8.42767958525991,164.0,1.03755,243.43495,6831.18408,50.3044,14.35628,7e-05,-0.00104,Lp,20.0,800.0,0
3540,-0.639825061114129,8.06898229231098,109.0,3.52969,336.80139,5255.29004,16.74651,10.73577,-0.00286,-0.00213,Lf,20.0,1200.0,0
3541,-0.683213689337101,8.40989294263434,101.0,1.03755,243.43495,514.33569,,10.88348,0.06495,0.00318,WR,20.0,1600.0,0
3542,-0.720942931270121,8.30802398941519,82.0,0.92804,180.0,363.69025,8.59086,11.23005,0.0652,0.00319,WR,90.0,400.0,0
3543,-0.664618562955828,8.29940016268764,75.0,0.0,,71432.10938,,15.87215,0.0,0.0,WR,80.0,5000.0,0
3544,-0.385961161821952,8.09647074000504,81.0,3.82105,345.96375,49316.15625,,12.80638,-0.03142,-0.00404,WR,20.0,800.0,0
3545,-0.475702858705492,8.39668770795779,120.0,1.99519,144.46233,2968.0332,,11.30711,-0.00564,-0.00423,Lp,20.0,400.0,0
3546,-0.636321631506063,8.33901586671731,89.0,0.46405,180.0,920.07166,,13.05105,-0.06485,-0.00314,WR,40.0,800.0,0
3547,-0.691029032308942,8.52173319550722,117.0,1.3527,300.96375,670.61169,3.79138,10.61816,0.0,0.00105,Lp,20.0,800.0,0
3548,-0.588621089919316,8.35626352017241,103.0,1.18295,281.30994,84446.33594,108.70798,15.69095,0.0,0.00105,Lp,20.0,400.0,0
3549,-0.469234988659831,8.48750738318227,144.0,1.18295,348.69006,1172.86584,8.35337,11.42987,0.0,0.0,Lp,20.0,400.0,0
3550,-0.49537596342771,8.07329420567476,107.0,0.7337,288.43494,363.69025,8.59086,11.23005,0.03459,0.0021,Lf,126.0,1200.0,0
3551,-0.513701595223748,8.4268711015042,145.0,0.7337,341.56506,1311.30347,,9.94758,0.00577,0.00213,Lp,20.0,800.0,0
3552,-0.478667299143086,8.47753608352854,173.0,0.32814,315.0,460.0358,,10.99505,0.0,-1e-05,Lp,20.0,1600.0,0
3553,-0.595358454550212,8.48265648064802,101.0,0.7337,71.56505,739382.25,829.69592,18.81595,-0.03327,-0.0041,Lp,20.0,100.0,0
3554,-0.774302859146821,8.46406135426675,92.0,0.46405,270.0,920.07166,,13.05105,-1e-05,-0.00315,WR,20.0,1600.0,0
3555,-0.459533183591341,8.5125703796092,159.0,1.03755,63.43495,6035.50488,14.1691,12.78754,-0.01176,-0.00108,Lp,20.0,1200.0,0
3556,-0.658150692910167,8.07329420567476,77.0,8.85516,98.97263,8848.93848,,9.40903,0.0,0.0,Lf,90.0,100.0,0
3557,-0.403478309862283,8.16492236465495,84.0,1.31233,135.0,24722.37695,65.50796,14.25552,-0.02286,-4e-05,WR,126.0,800.0,0
3558,-0.398896901913273,8.44870016290831,171.0,1.99519,54.46232,18967.75977,22.60071,13.23753,-9e-05,-0.00213,Lp,20.0,1200.0,0
3559,-0.812571090250313,8.16869528884825,111.0,2.3649,101.30994,727.38049,,10.5369,0.0,0.00105,Lf,20.0,800.0,0
3560,-0.845449429649087,8.51310936877968,81.0,3.48387,176.18593,109488.48438,,13.93088,-0.01235,-0.00325,WR,90.0,400.0,0
3561,-0.526637335315069,8.2411893322767,76.0,0.92804,270.0,3565277.25,,19.91912,-0.01347,-0.0,WR,90.0,100.0,0
3562,-0.568139501441391,8.0773366244533,109.0,3.24494,90.0,3220.24976,,10.41986,0.0,-0.00527,Lf,126.0,800.0,0
3563,-0.736843111799037,8.52793157096765,116.0,1.18295,281.30994,6450.76172,23.23162,13.1217,-0.03474,-0.00207,Lp,20.0,2000.0,0
3564,-0.688334086456583,8.09997416961311,101.0,0.65625,315.0,325.29449,8.09607,11.34162,-5.12451,1e-05,Lf,124.0,1200.0,0
3565,-0.568139501441391,8.22178572213972,75.0,0.0,,109857.64844,,16.30252,0.0,0.0,WR,80.0,1200.0,0
3566,-0.81661350902885,8.4802310293809,75.0,0.0,,12315.87988,,14.11535,0.0,0.0,WR,80.0,1200.0,0
3567,-0.818769465710738,8.27541514460165,111.0,2.56114,5.19443,3810.94531,,11.05713,-0.02317,-0.00309,Lf,20.0,2000.0,0
3568,-0.782118202118661,8.0638618951915,89.0,1.46716,341.56506,106197.54688,,15.48934,-0.0652,-0.00425,WR,126.0,400.0,0
3569,-0.865392028956541,8.05362110095254,103.0,1.96806,315.0,1543.00708,,11.96128,-0.06584,-0.00108,Lf,20.0,1200.0,0
