Flood_ID,Lon,Lat,Duration,Max_Duration,Event_Start_Date,Event_End_Date,Mean_Rainfall,Median_Rainfall,Max_Continuous_Rainy_Days,Max_Continuous_Rainfall,Max_Single_Day_Rainfall,Max_Rainfall_Increase,DEM,slope,slope_aspect,SPI,STI,TWI,plan_curvature,general_curvature,soiltype,landcover,distance_to_river,label
ROI1_3166,-0.4710316192280697,8.143272966307666,4,17,2007-07-26,2007-08-12,5.177922865923713,0.0,2,48.489967346191406,48.489967346191406,48.489967346191406,75.0,0.0,,125129.34375,,16.43266,0.0,0.0,WR,80.0,400.0,0
ROI1_3166,-0.48881826185363764,8.121982894074034,2,17,2007-07-26,2007-08-12,5.177922865923713,0.0,2,48.489967346191406,48.489967346191406,48.489967346191406,75.0,0.0,,42859.26172,,15.36147,0.00632,0.0,WR,80.0,1600.0,0
ROI1_3166,-0.4481245794830233,8.148393363427147,5,17,2007-07-26,2007-08-12,5.46608969744514,0.0,2,54.57255554199219,54.57255554199219,54.57255554199219,75.0,0.0,,244347.04688,,17.10184,0.0,0.0,WR,80.0,800.0,0
ROI1_3166,-0.7858012947835515,8.544280909138621,0,17,2007-07-26,2007-08-12,6.805493326748119,0.0,3,73.62339782714844,36.81169891357422,21.712125778198242,83.0,1.03755,296.56506,4140.32227,,13.16442,-0.01347,-0.0,Lp,20.0,400.0,0
ROI1_3166,-0.7491500311914745,8.195554915843422,0,17,2007-07-26,2007-08-12,4.4111107938429885,0.0,2,36.85953903198242,18.42976951599121,18.42976951599121,114.0,3.48387,266.18591,1728.96301,9.35836,9.67108,0.02749,0.0052,Lf,40.0,400.0,0
ROI1_3166,-0.7367532802706247,8.448340836794655,0,17,2007-07-26,2007-08-12,5.727372001199162,0.0,3,60.13584518432617,30.067922592163086,28.428529739379883,85.0,0.46405,270.0,813.23608,,10.42533,-0.03449,0.0,WR,20.0,400.0,0
ROI1_3166,-0.6122467818916597,8.354826215717813,0,17,2007-07-26,2007-08-12,5.258607639985926,0.0,2,54.52705192565918,36.35136795043945,36.35136795043945,95.0,1.91265,75.96376,948.388,3.74545,10.27159,0.01754,0.00318,WR,20.0,800.0,0
ROI1_3166,-0.47130111381330586,8.53323163114395,0,17,2007-07-26,2007-08-12,5.301562926348518,0.0,2,67.52745819091797,33.763729095458984,33.763729095458984,160.0,0.7337,251.56505,1172.86584,8.35337,11.42987,0.0,-1e-05,Lp,20.0,1200.0,0
ROI1_3166,-0.5249305362752423,8.208490655934742,13,17,2007-07-26,2007-08-12,4.991825300104478,0.0,2,35.06294250488281,35.06294250488281,35.06294250488281,75.0,0.0,,156657.98438,,16.65735,0.0,0.0,WR,80.0,800.0,0
ROI1_3166,-0.5454121247531667,8.193398959161534,12,17,2007-07-26,2007-08-12,2.4268656898947323,0.0,2,33.594993591308594,16.797496795654297,16.797496795654297,75.0,0.0,,94585.96094,,16.15286,0.0,0.0,WR,80.0,800.0,0
ROI1_3166,-0.7440296340719925,8.18854805662729,0,17,2007-07-26,2007-08-12,4.4111107938429885,0.0,2,36.85953903198242,18.42976951599121,18.42976951599121,111.0,3.02249,85.6013,1499.53284,4.63159,9.81345,0.0,-3e-05,Lf,20.0,800.0,0
ROI1_3166,-0.6041619443345834,8.47663776824442,0,17,2007-07-26,2007-08-12,5.958346759571748,0.0,2,63.66419219970703,42.44279479980469,42.44279479980469,106.0,1.64025,315.0,813.23608,,10.42533,-0.00577,-1e-05,Lp,126.0,800.0,0
ROI1_3166,-0.6745000310811413,8.305508706619651,16,17,2007-07-26,2007-08-12,5.852192429935231,0.0,1,57.92380905151367,57.92380905151367,57.92380905151367,75.0,0.0,,99019.67188,,16.19866,0.0,0.0,WR,80.0,3000.0,0
ROI1_3166,-0.8574868544562886,8.363719537030596,0,17,2007-07-26,2007-08-12,5.94805908203125,0.0,3,49.49190330505371,16.49730110168457,16.49730110168457,108.0,0.98432,135.0,363.69025,8.59086,11.23005,0.06469,0.00308,WR,20.0,800.0,0
ROI1_3166,-0.47157060839854203,8.428398237487201,0,17,2007-07-26,2007-08-12,5.199849689708037,0.0,2,58.48758888244629,38.99172592163086,38.99172592163086,166.0,0.32814,315.0,514.33569,,10.88348,-0.02314,-1e-05,Lp,126.0,1200.0,0
ROI1_3166,-0.6788119444449165,8.075629825413467,0,17,2007-07-26,2007-08-12,4.361213235294118,0.0,2,34.66594219207764,32.93593978881836,32.93593978881836,86.0,2.07443,153.43495,2057.34277,,12.24633,0.0001,-0.00105,Lf,20.0,400.0,0
ROI1_3166,-0.5772124858109979,8.321947876319038,0,17,2007-07-26,2007-08-12,4.905808617086971,0.0,2,49.6878662109375,49.6878662109375,49.6878662109375,104.0,1.03755,63.43495,586.43292,5.51117,10.7523,0.0,-3e-05,WR,20.0,800.0,0
ROI1_3166,-0.8671886595247802,8.492537948773336,0,17,2007-07-26,2007-08-12,7.443208357867072,0.0,3,75.10237121582031,37.551185607910156,18.775592803955078,84.0,0.7337,71.56505,363.69025,8.59086,11.23005,0.06554,0.00317,WR,20.0,1600.0,0
ROI1_3166,-0.7364837856853885,8.499544807989468,0,17,2007-07-26,2007-08-12,6.0609093553879685,0.0,3,69.48340606689453,34.741703033447266,25.853912353515625,96.0,1.18295,101.30994,87964.92969,111.40346,15.73176,0.0,0.00105,Lp,20.0,400.0,0
ROI1_3166,-0.521966095837648,8.246758887038235,0,17,2007-07-26,2007-08-12,4.991825300104478,0.0,2,35.06294250488281,35.06294250488281,35.06294250488281,83.0,3.37449,105.9454,3349.10986,1.73209,10.38063,-0.00033,-0.00425,WR,90.0,400.0,0
ROI1_3166,-0.4112038213057101,8.384470620093758,0,17,2007-07-26,2007-08-12,5.969715034260469,0.0,4,54.39543342590332,36.26362228393555,36.26362228393555,160.0,0.92804,0.0,4168.97412,0.32308,10.96734,-0.01961,-0.00426,Lp,20.0,800.0,0
ROI1_3166,-0.5906872150727907,8.269665926783283,16,17,2007-07-26,2007-08-12,4.664694505579331,0.0,2,44.40291976928711,44.40291976928711,44.40291976928711,75.0,0.0,,112813.46094,,16.32906,0.0,0.0,WR,80.0,400.0,0
ROI1_3166,-0.5879922692204325,8.36021610742253,0,17,2007-07-26,2007-08-12,4.795745569116929,0.0,2,49.64323425292969,33.095489501953125,33.095489501953125,107.0,1.18295,258.69006,727.38049,,10.5369,0.06916,0.00638,Lp,40.0,800.0,0
ROI1_3166,-0.8003540023862872,8.208221161349508,0,17,2007-07-26,2007-08-12,4.8185641064363365,0.0,4,43.16770553588867,15.503434181213379,15.503434181213379,112.0,0.7337,71.56505,363.69025,8.59086,11.23005,0.06568,0.00316,Lf,20.0,400.0,0
ROI1_3166,-0.37940346024787885,8.19501592667295,12,17,2007-07-26,2007-08-12,2.1323704719543457,0.0,2,28.501201629638672,14.250600814819336,14.250600814819336,75.0,0.0,,37440.27344,,15.22635,0.0,0.0,WR,80.0,1600.0,0
ROI1_3166,-0.8310763851031755,8.229241738997905,0,17,2007-07-26,2007-08-12,4.8185641064363365,0.0,4,43.16770553588867,15.503434181213379,15.503434181213379,110.0,0.98432,315.0,230.01791,,11.6882,0.0647,0.00314,Lf,20.0,800.0,0
ROI1_3166,-0.4979810777516569,8.275325313073235,0,17,2007-07-26,2007-08-12,4.563029513639562,0.0,2,47.660091400146484,47.660091400146484,47.660091400146484,115.0,0.46405,0.0,230.01791,,11.6882,0.06351,0.00101,Lp,20.0,800.0,0
ROI1_3166,-0.7127682621846336,8.39525040350319,0,17,2007-07-26,2007-08-12,5.8243264590992645,0.0,2,58.99016571044922,30.2138729095459,30.2138729095459,82.0,0.46405,180.0,230.01791,,11.6882,0.06492,0.00315,WR,20.0,1200.0,0
ROI1_3166,-0.450011041579673,8.097189392232334,0,17,2007-07-26,2007-08-12,5.8546467107885025,0.0,2,38.06263732910156,38.06263732910156,38.06263732910156,86.0,1.96806,315.0,975.88324,,10.24301,0.0232,0.00105,Lf,20.0,800.0,0
ROI1_3166,-0.626260500323923,8.468013941516872,0,17,2007-07-26,2007-08-12,5.958346759571748,0.0,2,63.66419219970703,42.44279479980469,42.44279479980469,106.0,0.7337,198.43495,20493.54883,,14.6432,-0.01127,-0.00423,Lp,20.0,1200.0,0
ROI1_3166,-0.7593908254304367,8.116593002369315,0,17,2007-07-26,2007-08-12,4.434208365047679,0.0,2,31.486663818359375,17.31291389465332,17.31291389465332,79.0,2.10017,353.65979,23001.78906,58.19714,13.49067,0.0,0.0,WR,90.0,400.0,0
ROI1_3166,-0.4268345072493904,8.355634699473521,0,17,2007-07-26,2007-08-12,5.969715034260469,0.0,4,54.39543342590332,36.26362228393555,36.26362228393555,169.0,1.3919,270.0,77976.0625,5.69172,15.28587,-0.0323,-0.0042,Lp,126.0,1600.0,0
ROI1_3166,-0.6216790923749151,8.0721263958054,0,17,2007-07-26,2007-08-12,4.53531130622415,0.0,2,36.736435890197754,34.431640625,34.431640625,115.0,1.31233,315.0,2602.35547,16.96914,12.01132,-0.0652,-0.00531,Lf,126.0,800.0,0
ROI1_3166,-0.7289379372987845,8.50789914013178,0,17,2007-07-26,2007-08-12,5.939321966732249,0.0,3,73.50677490234375,36.753387451171875,19.188983917236328,94.0,0.7337,161.56505,24381.89844,,16.32055,-8.41921,-0.00208,Lp,20.0,400.0,0
ROI1_3166,-0.72085309974171,8.480949681608195,0,17,2007-07-26,2007-08-12,6.0609093553879685,0.0,3,69.48340606689453,34.741703033447266,25.853912353515625,101.0,1.76652,293.19861,3600.34985,,12.80255,0.0,-0.00106,Lp,20.0,800.0,0
ROI1_3166,-0.5774819803962341,8.50466520510895,0,17,2007-07-26,2007-08-12,6.666918698479147,0.0,2,73.25848960876465,48.838993072509766,48.838993072509766,128.0,1.3527,300.96375,59684.4375,56.03131,15.07577,-0.03452,-0.00213,Lp,20.0,1600.0,0
ROI1_3166,-0.5828718721009505,8.148932352597619,7,17,2007-07-26,2007-08-12,2.776218863094554,0.0,2,39.987022399902344,19.993511199951172,19.993511199951172,75.0,0.0,,21675.94727,,14.68011,0.0,0.0,WR,80.0,1200.0,0
ROI1_3166,-0.6712660960583126,8.241638489918753,0,17,2007-07-26,2007-08-12,4.852694399216595,0.0,2,44.436737060546875,22.218368530273438,22.218368530273438,84.0,1.67271,326.30994,829.34131,,10.40572,0.01163,0.00106,WR,40.0,800.0,0
ROI1_3166,-0.48666230517175,8.368031450394371,0,17,2007-07-26,2007-08-12,5.045611016890582,0.0,3,53.378089904785156,26.689044952392578,26.689044952392578,139.0,0.0,,1610.12524,,13.60727,-6.05422,-0.00211,Lp,20.0,1200.0,0
ROI1_3166,-0.8547919086039304,8.428937226657673,0,17,2007-07-26,2007-08-12,6.585535610423369,0.0,3,57.134620666503906,28.567310333251953,28.567310333251953,86.0,1.31233,45.0,162.64725,,12.03477,-8.50347,-0.00209,WR,20.0,400.0,0
ROI1_3166,-0.8496715114844484,8.425703291634843,0,17,2007-07-26,2007-08-12,6.585535610423369,0.0,3,57.134620666503906,28.567310333251953,28.567310333251953,84.0,0.65625,315.0,7481.77295,53.12648,14.44712,-0.0,-0.00103,WR,20.0,400.0,0
ROI1_3166,-0.7717875763512865,8.22762477148649,0,17,2007-07-26,2007-08-12,4.722424114451689,0.0,2,31.835737228393555,15.917868614196777,15.917868614196777,109.0,0.65625,225.0,325.29449,8.09607,11.34162,-1.98159,1e-05,Lf,20.0,800.0,0
ROI1_3166,-0.48747078892745854,8.326798778853284,0,17,2007-07-26,2007-08-12,5.209290111766142,0.0,3,55.55557632446289,27.777788162231445,27.777788162231445,126.0,1.67271,303.69006,727.38049,13.02131,11.90763,0.00049,-0.00105,Lp,20.0,1200.0,0
ROI1_3166,-0.70064100584902,8.220078923099885,0,17,2007-07-26,2007-08-12,4.903019231908462,0.0,2,41.75174331665039,20.875871658325195,20.875871658325195,98.0,1.18295,348.69006,1759.29871,10.6541,11.83009,0.0,0.00106,Lf,20.0,400.0,0
ROI1_3166,-0.8523664573368066,8.30173578242635,0,17,2007-07-26,2007-08-12,5.732328639310949,0.0,4,54.19919967651367,16.3270320892334,16.3270320892334,118.0,1.3527,149.03624,14312.95508,47.19299,13.70958,-0.0224,-0.00202,Lf,126.0,2000.0,0
ROI1_3166,-0.7289379372987845,8.069700944538276,0,17,2007-07-26,2007-08-12,4.092069653903737,0.0,2,33.71529006958008,22.47686004638672,14.672622680664062,112.0,1.18295,191.30994,586.43292,5.51117,10.7523,0.03535,0.00423,Lf,126.0,400.0,0
ROI1_3166,-0.7079173596503878,8.430823688754325,0,17,2007-07-26,2007-08-12,5.727372001199162,0.0,3,60.13584518432617,30.067922592163086,28.428529739379883,98.0,0.98432,315.0,829.34131,,10.40572,-0.01165,-2e-05,WR,20.0,400.0,0
ROI1_3166,-0.5022929911154304,8.40576069232739,0,17,2007-07-26,2007-08-12,5.399944698109346,0.0,2,59.5711784362793,39.71411895751953,39.71411895751953,134.0,1.76652,336.80139,875.88208,7.51244,10.35112,0.0,0.0,Lp,20.0,800.0,0
ROI1_3166,-0.6386572512447728,8.467474952346402,0,17,2007-07-26,2007-08-12,5.958346759571748,0.0,2,63.66419219970703,42.44279479980469,42.44279479980469,114.0,0.7337,288.43494,829.34131,,10.40572,0.01162,0.00105,WR,40.0,1600.0,0
ROI1_3166,-0.6189841465225552,8.080211233362474,0,17,2007-07-26,2007-08-12,4.53531130622415,0.0,2,36.736435890197754,34.431640625,34.431640625,116.0,1.99519,234.46233,989.34442,,10.22931,0.01139,-1e-05,Lf,126.0,1600.0,0
ROI1_3166,-0.4543229549434482,8.39147747930989,0,17,2007-07-26,2007-08-12,5.045611016890582,0.0,3,53.378089904785156,26.689044952392578,26.689044952392578,151.0,0.0,,492.63519,,10.92659,0.0,0.00211,Lp,20.0,1200.0,0
ROI1_3166,-0.5949991284365641,8.177768273217856,4,17,2007-07-26,2007-08-12,2.6193141376270965,0.0,2,36.775230407714844,18.387615203857422,18.387615203857422,75.0,0.0,,10345.33887,,13.94124,0.0,0.0,WR,80.0,400.0,0
ROI1_3166,-0.3791339656626427,8.261042100055736,0,17,2007-07-26,2007-08-12,5.049530337838566,0.0,2,57.31816482543945,57.31816482543945,57.31816482543945,83.0,2.07443,243.43495,387809.03125,,16.09128,-0.0461,-0.00213,WR,20.0,800.0,0
ROI1_3166,-0.5408307168041571,8.197980367110544,15,17,2007-07-26,2007-08-12,2.4268656898947323,0.0,2,33.594993591308594,16.797496795654297,16.797496795654297,75.0,0.0,,151731.64063,,16.6254,0.0,0.0,WR,80.0,100.0,0
ROI1_3166,-0.5252000308604785,8.23274516860597,0,17,2007-07-26,2007-08-12,4.991825300104478,0.0,2,35.06294250488281,35.06294250488281,35.06294250488281,84.0,3.27781,225.0,1626.47156,,9.73219,0.01163,0.00425,WR,40.0,400.0,0
ROI1_3166,-0.7089953379913325,8.382045168826634,0,17,2007-07-26,2007-08-12,5.8243264590992645,0.0,2,58.99016571044922,30.2138729095459,30.2138729095459,78.0,0.92804,0.0,10580.82324,,14.10054,0.0,0.0,WR,90.0,100.0,0
ROI1_3166,-0.7106123055027478,8.462085060641684,0,17,2007-07-26,2007-08-12,6.0609093553879685,0.0,3,69.48340606689453,34.741703033447266,25.853912353515625,99.0,2.20014,108.43495,1028.67139,,11.56106,0.0,-1e-05,WR,20.0,400.0,0
ROI1_3166,-0.4618688033300522,8.056765204446956,0,17,2007-07-26,2007-08-12,5.8546467107885025,0.0,2,38.06263732910156,38.06263732910156,38.06263732910156,116.0,0.92804,270.0,460.0358,,10.99505,0.0,0.00096,Lf,126.0,2000.0,0
ROI1_3166,-0.5324763846618463,8.522451847734516,0,17,2007-07-26,2007-08-12,6.246724970200482,0.0,2,66.61284828186035,44.408565521240234,44.408565521240234,131.0,1.03755,333.43494,514.33569,,10.88348,0.02303,0.00211,Lp,126.0,100.0,0
ROI1_3166,-0.8623377569905344,8.444298418016118,0,17,2007-07-26,2007-08-12,6.585535610423369,0.0,3,57.134620666503906,28.567310333251953,28.567310333251953,81.0,0.32814,45.0,975.88342,,13.80044,-1.30775,-1e-05,WR,90.0,400.0,0
ROI1_3166,-0.5939211500956212,8.064580547418796,0,17,2007-07-26,2007-08-12,4.346198446610394,0.0,2,36.375755310058594,31.57172203063965,31.57172203063965,114.0,1.64025,351.8699,813.23608,,10.42533,0.04489,0.00401,Lf,126.0,400.0,0
ROI1_3166,-0.8547919086039304,8.475559789903476,0,17,2007-07-26,2007-08-12,7.443208357867072,0.0,3,75.10237121582031,37.551185607910156,18.775592803955078,79.0,0.7337,251.56505,8782.94922,,13.79691,0.0,0.0,WR,90.0,800.0,0
ROI1_3166,-0.4311464206131639,8.394980908917956,0,17,2007-07-26,2007-08-12,5.969715034260469,0.0,4,54.39543342590332,36.26362228393555,36.26362228393555,170.0,1.3527,120.96376,363.69025,8.59086,11.23005,0.0,0.0,Lp,40.0,1200.0,0
ROI1_3166,-0.5737090562029312,8.459659609374562,0,17,2007-07-26,2007-08-12,5.731495296253877,0.0,2,58.948184967041016,39.298789978027344,39.298789978027344,114.0,1.3527,149.03624,87850.13281,70.65771,15.46222,-0.03411,-0.00421,Lp,20.0,1200.0,0
ROI1_3166,-0.8679971432804869,8.364258526201068,0,17,2007-07-26,2007-08-12,5.94805908203125,0.0,3,49.49190330505371,16.49730110168457,16.49730110168457,109.0,0.32814,135.0,363.69025,8.59086,11.23005,0.06468,0.00316,WR,20.0,1200.0,0
ROI1_3166,-0.6885137495134064,8.071856901220164,0,17,2007-07-26,2007-08-12,4.361213235294118,0.0,2,34.66594219207764,32.93593978881836,32.93593978881836,89.0,0.7337,161.56505,460.0358,,10.99505,0.06478,0.00105,Lf,20.0,800.0,0
ROI1_3166,-0.45513143869915496,8.158634157666109,12,17,2007-07-26,2007-08-12,2.1814780515782974,0.0,2,30.174213409423828,15.087106704711914,15.087106704711914,75.0,0.0,,1680378.625,,19.02997,0.0,0.0,WR,80.0,100.0,0
ROI1_3166,-0.4696841463018906,8.151357803864741,8,17,2007-07-26,2007-08-12,2.1814780515782974,0.0,2,30.174213409423828,15.087106704711914,15.087106704711914,75.0,0.0,,142371.5625,,16.56174,0.0,0.0,WR,80.0,400.0,0
ROI1_3166,-0.5257390200309491,8.099614843499458,0,17,2007-07-26,2007-08-12,5.2468837850234085,0.0,2,37.02011489868164,37.02011489868164,37.02011489868164,100.0,0.65625,225.0,975.88342,15.65118,12.41942,-0.01347,-0.0,WR,20.0,1600.0,0
ROI1_3166,-0.5429866734860447,8.376116287951445,0,17,2007-07-26,2007-08-12,4.926076440250172,0.0,3,52.30243682861328,26.15121841430664,26.15121841430664,111.0,0.7337,288.43494,162.64725,,12.03477,0.05763,0.00212,Lp,20.0,400.0,0
ROI1_3166,-0.40554443501575754,8.357790656155407,0,17,2007-07-26,2007-08-12,5.969715034260469,0.0,4,54.39543342590332,36.26362228393555,36.26362228393555,167.0,2.29574,135.0,2968.0332,,11.30711,-0.00575,-0.00109,Lp,20.0,1600.0,0
ROI1_3166,-0.5516105002135916,8.404143724815976,0,17,2007-07-26,2007-08-12,5.36163122513715,0.0,3,57.318912506103516,28.659456253051758,14.329728126525879,111.0,3.95861,339.44397,5895.81787,6.61648,10.62077,-0.01027,-0.00321,Lp,20.0,400.0,0
ROI1_3166,-0.5235830633490632,8.370995890831965,0,17,2007-07-26,2007-08-12,4.926076440250172,0.0,3,52.30243682861328,26.15121841430664,26.15121841430664,101.0,3.34258,123.69006,1091.07056,,10.13144,0.0134,0.00213,Lp,20.0,400.0,0
ROI1_3166,-0.6060484064312348,8.152974771376156,0,17,2007-07-26,2007-08-12,4.531742825227625,0.0,2,35.14621353149414,17.57310676574707,17.57310676574707,84.0,0.32814,45.0,487.94171,,13.11257,-0.00035,-0.00105,WR,126.0,800.0,0
ROI1_3166,-0.5211576120819394,8.510863580569374,0,17,2007-07-26,2007-08-12,6.246724970200482,0.0,2,66.61284828186035,44.408565521240234,44.408565521240234,159.0,1.03755,296.56506,514.33569,,10.88348,0.02296,0.00212,Lp,20.0,800.0,0
ROI1_3166,-0.7876877568802012,8.2893390315055,0,17,2007-07-26,2007-08-12,5.327611586626838,0.0,2,31.291860580444336,25.43271827697754,25.43271827697754,93.0,1.03755,153.43495,2120.65894,,9.46687,0.00046,-0.00319,Lf,20.0,400.0,0
ROI1_3166,-0.8270339663246364,8.240830006163046,0,17,2007-07-26,2007-08-12,4.8185641064363365,0.0,4,43.16770553588867,15.503434181213379,15.503434181213379,104.0,0.65625,45.0,650.58899,12.27135,12.0192,0.0,0.0,Lf,20.0,400.0,0
ROI1_3166,-0.43168540978363623,8.083984157555777,0,17,2007-07-26,2007-08-12,5.868780360502355,0.0,2,35.61098098754883,35.61098098754883,35.61098098754883,101.0,1.3527,120.96376,670.61169,3.79138,10.61816,0.01377,0.0021,Lf,126.0,400.0,0
ROI1_3166,-0.7100733163322754,8.221965385196535,0,17,2007-07-26,2007-08-12,4.903019231908462,0.0,2,41.75174331665039,20.875871658325195,20.875871658325195,96.0,1.67271,56.30993,1028.67126,,10.19033,6e-05,0.00106,Lf,20.0,400.0,0
ROI1_3166,-0.601197503896989,8.494963400040458,0,17,2007-07-26,2007-08-12,5.958346759571748,0.0,2,63.66419219970703,42.44279479980469,42.44279479980469,98.0,2.3649,258.69006,1028.67126,,10.19033,0.04654,0.00318,Lp,126.0,400.0,0
ROI1_3166,-0.5284339658833073,8.517870439785506,0,17,2007-07-26,2007-08-12,6.246724970200482,0.0,2,66.61284828186035,44.408565521240234,44.408565521240234,142.0,1.31233,315.0,813.23608,,10.42533,0.03443,0.00213,Lp,20.0,800.0,0
ROI1_3166,-0.43545833397693734,8.136805096262005,4,17,2007-07-26,2007-08-12,5.46608969744514,0.0,2,54.57255554199219,54.57255554199219,54.57255554199219,75.0,0.0,,161091.71875,,16.68526,-0.01347,-0.0,WR,80.0,400.0,0
ROI1_3166,-0.7981980457043996,8.375577298780975,0,17,2007-07-26,2007-08-12,5.481602780959186,0.0,2,53.102088928222656,26.551044464111328,26.551044464111328,82.0,4.25795,337.61987,19029.71094,,11.6392,-0.02303,-0.00413,WR,126.0,400.0,0
ROI1_3166,-0.8254169988132212,8.365067009956777,0,17,2007-07-26,2007-08-12,5.769464773290298,0.0,3,57.906211853027344,19.30207061767578,19.30207061767578,91.0,1.18295,78.69006,18516.08203,,13.05109,-0.01159,-0.00113,WR,20.0,100.0,0
ROI1_3166,-0.3826373952707094,8.33299715431371,0,17,2007-07-26,2007-08-12,5.408057801863727,0.0,2,60.75859832763672,60.75859832763672,60.75859832763672,132.0,2.64366,307.875,2622.60693,,10.62515,0.00576,0.0,Lp,20.0,800.0,0
ROI1_3166,-0.5497240381169402,8.27047441053899,0,17,2007-07-26,2007-08-12,4.664694505579331,0.0,2,44.40291976928711,44.40291976928711,44.40291976928711,75.0,0.0,,17242.23242,,14.45146,0.0,0.0,WR,90.0,400.0,0
ROI1_3166,-0.6044314389198195,8.324373327586162,0,17,2007-07-26,2007-08-12,5.361605363733628,0.0,2,53.763999938964844,53.763999938964844,53.763999938964844,81.0,0.7337,108.43495,1454.76099,19.73661,12.5929,0.0,0.0,WR,40.0,100.0,0
ROI1_3166,-0.39557313536203154,8.523260331490224,0,17,2007-07-26,2007-08-12,6.251341707566205,0.0,2,78.09954071044922,39.04977035522461,39.04977035522461,133.0,4.14343,63.43495,23681.78906,56.80639,13.01556,-0.00036,-0.00423,Lp,20.0,1200.0,0
ROI1_3166,-0.5658937132310928,8.087487587163844,0,17,2007-07-26,2007-08-12,4.346198446610394,0.0,2,36.375755310058594,31.57172203063965,31.57172203063965,109.0,1.03755,296.56506,2545.83154,27.61184,13.14912,-0.00036,-0.00106,Lf,116.0,800.0,0
ROI1_3166,-0.5510715110431192,8.542124952456733,0,17,2007-07-26,2007-08-12,6.666918698479147,0.0,2,73.25848960876465,48.838993072509766,48.838993072509766,158.0,0.32814,45.0,325.29449,,12.71235,-0.06485,-0.00317,Lp,20.0,1600.0,0
ROI1_3166,-0.5467595976793458,8.313324049591492,0,17,2007-07-26,2007-08-12,4.97951670253978,0.0,3,54.2213249206543,27.11066246032715,27.11066246032715,101.0,1.18295,191.30994,1301.17749,,9.95533,0.03837,0.00637,Lp,20.0,1200.0,0
ROI1_3166,-0.7577738579190214,8.435944085873805,0,17,2007-07-26,2007-08-12,6.802074712865493,0.0,3,76.86993408203125,38.434967041015625,28.292118072509766,85.0,2.70389,239.03624,2602.35498,,10.63291,0.0,0.0,WR,40.0,1200.0,0
ROI1_3166,-0.8041269265795883,8.355095710303049,0,17,2007-07-26,2007-08-12,5.769464773290298,0.0,3,57.906211853027344,19.30207061767578,19.30207061767578,92.0,1.64025,225.0,813.23608,,10.42533,0.01749,0.00106,WR,20.0,1200.0,0
ROI1_3166,-0.8553308977744027,8.157556179325166,0,17,2007-07-26,2007-08-12,5.057437868679271,0.0,3,47.338162422180176,15.789533615112305,15.789533615112305,116.0,2.3649,168.69006,5819.04395,,12.58894,-0.02305,-0.00213,Lf,20.0,400.0,0
ROI1_3166,-0.8450901035354388,8.186122605360167,0,17,2007-07-26,2007-08-12,4.650522961336024,0.0,3,40.33505916595459,15.329421043395996,15.329421043395996,119.0,1.46716,71.56505,727.38049,,10.5369,0.04604,0.00423,Lf,20.0,400.0,0
ROI1_3166,-0.6904002116100578,8.116862496954552,0,17,2007-07-26,2007-08-12,4.349004661335664,0.0,2,34.190364837646484,32.8552131652832,32.8552131652832,82.0,2.38751,29.0546,23681.78906,56.80639,13.01556,-0.02271,-0.00207,WR,40.0,400.0,0
ROI1_3166,-0.7876877568802012,8.14758487967144,0,17,2007-07-26,2007-08-12,4.434208365047679,0.0,2,31.486663818359375,17.31291389465332,17.31291389465332,113.0,1.76652,23.19859,1751.76416,11.38674,11.0287,-0.01144,-0.00313,WR,20.0,400.0,0
ROI1_3166,-0.8027794536534092,8.222234879781771,0,17,2007-07-26,2007-08-12,4.8185641064363365,0.0,4,43.16770553588867,15.503434181213379,15.503434181213379,109.0,1.85559,90.0,920.07159,8.43602,10.3019,0.0326,0.00213,Lf,40.0,400.0,0
ROI1_3166,-0.48881826185363764,8.209568634275687,0,17,2007-07-26,2007-08-12,3.9298740835750805,0.0,2,34.38931655883789,34.38931655883789,34.38931655883789,100.0,0.65625,45.0,325.29449,8.09607,11.34162,0.02296,0.00212,WR,126.0,1600.0,0
ROI1_3166,-0.7712485871808141,8.056226215276483,0,17,2007-07-26,2007-08-12,4.109147492577048,0.0,2,32.81373596191406,21.875823974609375,15.445802688598633,103.0,1.76652,23.19859,875.88208,7.51244,10.35112,0.00581,0.00105,WR,126.0,800.0,0
ROI1_3166,-0.7491500311914745,8.196632894184365,0,17,2007-07-26,2007-08-12,4.4111107938429885,0.0,2,36.85953903198242,18.42976951599121,18.42976951599121,112.0,0.0,,492.63519,,10.92659,0.0,0.0,Lf,20.0,400.0,0
ROI1_3166,-0.41309028340236154,8.127642280363986,8,17,2007-07-26,2007-08-12,5.46608969744514,0.0,2,54.57255554199219,54.57255554199219,54.57255554199219,75.0,0.0,,185723.46875,,16.82753,-0.01347,-0.0,WR,80.0,800.0,0
ROI1_3166,-0.8502105006549208,8.543741919968149,0,17,2007-07-26,2007-08-12,7.577379170586081,0.0,3,75.28541564941406,37.64270782470703,31.85321617126465,76.0,0.92804,180.0,17481.35938,,14.60209,-0.00014,-0.00106,WR,90.0,1200.0,0
ROI1_3166,-0.6456641104609062,8.296615385306868,15,17,2007-07-26,2007-08-12,5.58826244578642,0.0,2,56.53219985961914,56.53219985961914,56.53219985961914,75.0,0.0,,21183.3125,,14.65714,0.0,0.0,WR,80.0,3000.0,0
