Flood_ID,Lon,Lat,Flooded,Duration,Max_Duration,Event_Start_Date,Event_End_Date,Mean_Rainfall,Median_Rainfall,Max_Continuous_Rainy_Days,Max_Continuous_Rainfall,Max_Single_Day_Rainfall,Max_Rainfall_Increase
ROI1_3747,-0.3746423892420463,8.090272364544617,1,3,9,2010-11-05,2010-11-14,2.3854165607028537,0.0,2,16.375478744506836,8.187739372253418,8.187739372253418
ROI1_3747,-0.8451799350638516,8.334164964183067,1,6,9,2010-11-05,2010-11-14,2.8986355463663735,2.925044298171997,2,13.646455764770508,6.823227882385254,6.823227882385254
ROI1_3747,-0.7977488880623409,8.113179404289664,1,4,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.7920895017723879,8.37620611947986,1,6,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.5484663967191739,8.24226731061764,1,8,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126
ROI1_3747,-0.40644275029987753,8.265174350362688,1,6,9,2010-11-05,2010-11-14,1.2831300099690754,0.0,2,8.505683898925781,4.252841949462891,4.252841949462891
ROI1_3747,-0.7446584547708772,8.29239330347151,1,4,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654
ROI1_3747,-0.7384600793104528,8.306946011074245,1,6,9,2010-11-05,2010-11-14,1.6265091101328533,0.0,2,11.678182601928711,5.8390913009643555,5.8390913009643555
ROI1_3747,-0.8430239783819649,8.513109368779675,1,3,9,2010-11-05,2010-11-14,1.0590902434455023,0.0,2,6.717298984527588,3.358649492263794,3.358649492263794
ROI1_3747,-0.3935070102085563,8.147674711199855,1,9,9,2010-11-05,2010-11-14,1.740171856350369,0.0,2,11.154245376586914,5.577122688293457,5.577122688293457
ROI1_3747,-0.7557077327655475,8.349526155541511,1,7,9,2010-11-05,2010-11-14,1.8853093253241644,0.0,2,11.986942291259766,5.993471145629883,5.993471145629883
ROI1_3747,-0.5322967216050225,8.14147633573943,1,6,9,2010-11-05,2010-11-14,2.913289917839898,0.0,3,21.309266567230225,7.103088855743408,7.103088855743408
ROI1_3747,-0.607755205471062,8.29293229264198,1,6,9,2010-11-05,2010-11-14,1.6448950237698026,0.0,2,11.974705696105957,5.9873528480529785,5.9873528480529785
ROI1_3747,-0.8209254223926248,8.425254133992786,1,6,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246
ROI1_3747,-0.6939934727465364,8.288889873863443,1,7,9,2010-11-05,2010-11-14,1.9767766528659396,0.0,2,14.43017292022705,7.215086460113525,7.215086460113525
ROI1_3747,-0.7058512344969139,8.287811895522498,1,7,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654
ROI1_3747,-0.7670265053454535,8.33982435047302,1,7,9,2010-11-05,2010-11-14,1.8853093253241644,0.0,2,11.986942291259766,5.993471145629883,5.993471145629883
ROI1_3747,-0.7694519566125759,8.367312798167077,1,7,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.7266023175600749,8.118299801409146,1,6,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.7160920287358765,8.384829946207407,1,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891
ROI1_3747,-0.7371126063842732,8.461096913829156,1,1,9,2010-11-05,2010-11-14,1.2969465520646837,0.0,2,8.014670372009277,4.007335186004639,4.007335186004639
ROI1_3747,-0.8209254223926248,8.469451245971467,1,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496
ROI1_3747,-0.7274108013157825,8.386177419133586,1,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891
ROI1_3747,-0.5360696457983245,8.237955397253867,1,8,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126
ROI1_3747,-0.6433284907221952,8.157376516268345,1,6,9,2010-11-05,2010-11-14,1.715571191575792,0.0,1,11.431641578674316,11.431641578674316,11.431641578674316
ROI1_3747,-0.8357476245805966,8.546257202763686,1,6,9,2010-11-05,2010-11-14,1.0590902434455023,0.0,2,6.717298984527588,3.358649492263794,3.358649492263794
ROI1_3747,-0.7462754222822925,8.139320379057542,1,4,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.6050602596187038,8.29293229264198,1,6,9,2010-11-05,2010-11-14,1.6448950237698026,0.0,2,11.974705696105957,5.9873528480529785,5.9873528480529785
ROI1_3747,-0.615301053857666,8.30074763561382,1,6,9,2010-11-05,2010-11-14,1.3638453748491075,0.0,2,9.692680358886719,4.846340179443359,4.846340179443359
ROI1_3747,-0.38892560225954664,8.171120740115374,1,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982
ROI1_3747,-0.7478923897937078,8.12449817686957,1,6,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.5155880573203993,8.126384638966222,1,3,9,2010-11-05,2010-11-14,2.913289917839898,0.0,3,21.309266567230225,7.103088855743408,7.103088855743408
ROI1_3747,-0.6977663969398384,8.286194928011085,1,7,9,2010-11-05,2010-11-14,1.9767766528659396,0.0,2,14.43017292022705,7.215086460113525,7.215086460113525
ROI1_3747,-0.7861606208971992,8.446544206226418,1,6,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582
ROI1_3747,-0.7379210901399809,8.296166227664811,1,6,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654
ROI1_3747,-0.7578636894474342,8.315569837801792,1,1,9,2010-11-05,2010-11-14,1.8853093253241644,0.0,2,11.986942291259766,5.993471145629883,5.993471145629883
ROI1_3747,-0.7233683825372448,8.298322184346699,1,6,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654
ROI1_3747,-0.6829441947518662,8.258436985731791,1,6,9,2010-11-05,2010-11-14,1.9767766528659396,0.0,2,14.43017292022705,7.215086460113525,7.215086460113525
ROI1_3747,-0.7861606208971992,8.357610993098586,1,1,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.8217339061483324,8.408006480537692,1,4,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246
ROI1_3747,-0.6780932922176208,8.329044567063585,1,7,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045
ROI1_3747,-0.7710689241239912,8.450856119590192,1,6,9,2010-11-05,2010-11-14,1.1106935607062445,0.0,2,7.469064235687256,3.734532117843628,3.734532117843628
ROI1_3747,-0.7460059276970568,8.447891679152598,1,4,9,2010-11-05,2010-11-14,1.1154359645313687,0.0,2,7.4027533531188965,3.7013766765594482,3.7013766765594482
ROI1_3747,-0.7376515955547451,8.113718393460136,1,4,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.6745898626095546,8.06790431397004,1,4,9,2010-11-05,2010-11-14,2.6171418295966253,0.0,2,15.054277420043945,8.499999046325684,8.499999046325684
ROI1_3747,-0.7648705486635667,8.357072003928113,1,7,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.5134321006385125,8.241458826861932,1,6,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126
ROI1_3747,-0.7794232562663028,8.084073989084192,1,5,9,2010-11-05,2010-11-14,2.743024879031711,0.0,3,16.369121074676514,8.318102836608887,8.318102836608887
ROI1_3747,-0.8276627870235211,8.46540882719293,1,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496
ROI1_3747,-0.38703914016289565,8.17785810474627,1,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982
ROI1_3747,-0.7214819204405938,8.285925433425849,1,2,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654
ROI1_3747,-0.5670615231004477,8.16411388089924,1,6,9,2010-11-05,2010-11-14,1.987516376707289,0.0,1,14.110098838806152,14.110098838806152,14.110098838806152
ROI1_3747,-0.6842916676780453,8.33847687754684,1,8,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045
ROI1_3747,-0.4366261438462935,8.166269837581128,1,6,9,2010-11-05,2010-11-14,1.789425532023112,0.0,2,11.789042472839355,5.894521236419678,5.894521236419678
ROI1_3747,-0.6309317398013459,8.371085722360379,1,4,9,2010-11-05,2010-11-14,1.3368033038245306,0.0,2,9.116690635681152,4.558345317840576,4.558345317840576
ROI1_3747,-0.4244988875106799,8.108597996340656,1,9,9,2010-11-05,2010-11-14,2.1703326967027454,0.0,2,14.29687213897705,7.148436069488525,7.148436069488525
ROI1_3747,-0.8184999711255019,8.439806841595523,1,6,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246
ROI1_3747,-0.5670615231004477,8.139589873642779,1,6,9,2010-11-05,2010-11-14,2.9666049745347767,0.0,1,10.26187801361084,10.26187801361084,10.26187801361084
ROI1_3747,-0.6201519563919118,8.126384638966222,1,6,9,2010-11-05,2010-11-14,2.262649483150906,0.0,1,14.607654571533203,14.607654571533203,14.607654571533203
ROI1_3747,-0.8435629675524368,8.056585541390135,1,1,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035
ROI1_3747,-0.6974969023546023,8.117221823068203,1,1,9,2010-11-05,2010-11-14,2.04717927508884,0.0,1,12.002972602844238,12.002972602844238,12.002972602844238
ROI1_3747,-0.380571270117235,8.23903337559481,1,9,9,2010-11-05,2010-11-14,1.0085482994715373,0.0,2,7.486143112182617,3.7430715560913086,3.7430715560913086
ROI1_3747,-0.7764588158287085,8.106172545073532,1,6,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.8090676606422469,8.463791859681514,1,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496
ROI1_3747,-0.5320272270197863,8.266252328703631,1,5,9,2010-11-05,2010-11-14,1.0773599015341864,0.0,1,7.810274600982666,7.810274600982666,7.810274600982666
ROI1_3747,-0.45225682978997295,8.170312256359665,1,6,9,2010-11-05,2010-11-14,1.749440246158176,0.0,2,11.93484878540039,5.967424392700195,5.967424392700195
ROI1_3747,-0.6974969023546023,8.126923628136693,1,6,9,2010-11-05,2010-11-14,2.04717927508884,0.0,1,12.002972602844238,12.002972602844238,12.002972602844238
ROI1_3747,-0.6926459998203569,8.342788790910614,1,8,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045
ROI1_3747,-0.8451799350638516,8.466756300119108,1,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496
ROI1_3747,-0.6382080936027141,8.145249259932731,1,6,9,2010-11-05,2010-11-14,2.262649483150906,0.0,1,14.607654571533203,14.607654571533203,14.607654571533203
ROI1_3747,-0.7651400432488025,8.095662256249334,1,4,9,2010-11-05,2010-11-14,2.743024879031711,0.0,3,16.369121074676514,8.318102836608887,8.318102836608887
ROI1_3747,-0.6729728950981393,8.063053411435796,1,4,9,2010-11-05,2010-11-14,2.6171418295966253,0.0,2,15.054277420043945,8.499999046325684,8.499999046325684
ROI1_3747,-0.8090676606422469,8.332278502086416,1,6,9,2010-11-05,2010-11-14,2.8986355463663735,2.925044298171997,2,13.646455764770508,6.823227882385254,6.823227882385254
ROI1_3747,-0.6338961802389402,8.266252328703631,1,6,9,2010-11-05,2010-11-14,1.6448950237698026,0.0,2,11.974705696105957,5.9873528480529785,5.9873528480529785
ROI1_3747,-0.8573071913994652,8.495053231568873,1,6,9,2010-11-05,2010-11-14,1.3859685791863336,0.0,1,7.4132513999938965,7.4132513999938965,7.4132513999938965
ROI1_3747,-0.7584026786179061,8.130696552329994,1,7,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.7363041226285656,8.123959187699098,1,6,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.7328006930204998,8.307485000244718,1,6,9,2010-11-05,2010-11-14,1.6265091101328533,0.0,2,11.678182601928711,5.8390913009643555,5.8390913009643555
ROI1_3747,-0.8292797545349364,8.073294205674758,1,4,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035
ROI1_3747,-0.7565162165212551,8.277840595868772,1,1,9,2010-11-05,2010-11-14,2.099122312333849,0.0,2,13.535724639892578,6.767862319946289,6.767862319946289
ROI1_3747,-0.7783452779253595,8.359227960610001,1,7,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.6468319203302615,8.23768590266863,1,6,9,2010-11-05,2010-11-14,1.6684350702497694,0.0,1,11.888948440551758,11.888948440551758,11.888948440551758
ROI1_3747,-0.3878476239186033,8.244692761884762,1,8,9,2010-11-05,2010-11-14,1.0085482994715373,0.0,2,7.486143112182617,3.7430715560913086,3.7430715560913086
ROI1_3747,-0.7524737977427169,8.123420198528628,1,6,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.7710689241239912,8.26759980162981,1,4,9,2010-11-05,2010-11-14,2.099122312333849,0.0,2,13.535724639892578,6.767862319946289,6.767862319946289
ROI1_3747,-0.8058337256194168,8.349256660956275,1,2,9,2010-11-05,2010-11-14,2.8986355463663735,2.925044298171997,2,13.646455764770508,6.823227882385254,6.823227882385254
ROI1_3747,-0.7222904041963014,8.311527419023255,1,6,9,2010-11-05,2010-11-14,1.6265091101328533,0.0,2,11.678182601928711,5.8390913009643555,5.8390913009643555
ROI1_3747,-0.8087981660570112,8.532512978916657,1,6,9,2010-11-05,2010-11-14,1.0590902434455023,0.0,2,6.717298984527588,3.358649492263794,3.358649492263794
ROI1_3747,-0.7530127869131888,8.451395108760664,1,3,9,2010-11-05,2010-11-14,1.1106935607062445,0.0,2,7.469064235687256,3.734532117843628,3.734532117843628
ROI1_3747,-0.8149965415174361,8.338746372132077,1,6,9,2010-11-05,2010-11-14,2.8986355463663735,2.925044298171997,2,13.646455764770508,6.823227882385254,6.823227882385254
ROI1_3747,-0.6263503318523362,8.31449185946085,1,4,9,2010-11-05,2010-11-14,1.3638453748491075,0.0,2,9.692680358886719,4.846340179443359,4.846340179443359
ROI1_3747,-0.8133795740060208,8.068443303140512,1,7,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035
ROI1_3747,-0.5835006927998352,8.125306660625277,1,6,9,2010-11-05,2010-11-14,2.9666049745347767,0.0,1,10.26187801361084,10.26187801361084,10.26187801361084
ROI1_3747,-0.7718774078796988,8.073833194845228,1,4,9,2010-11-05,2010-11-14,2.743024879031711,0.0,3,16.369121074676514,8.318102836608887,8.318102836608887
ROI1_3747,-0.8306272274611155,8.440345830765994,1,6,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246
ROI1_3747,-0.378684808020584,8.174893664308676,1,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982
ROI1_3747,-0.7675654945159249,8.112370920533957,1,6,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.8079896823013035,8.38914185957118,1,6,9,2010-11-05,2010-11-14,2.704678906334771,2.4657039642333984,2,12.838173866271973,6.57252836227417,6.57252836227417
ROI1_3747,-0.6683914871491301,8.327966588722642,1,7,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045
ROI1_3747,-0.7686434728568687,8.367312798167077,1,7,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.7912810180166803,8.108059007170183,1,7,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.39916639649850927,8.237146913498158,1,9,9,2010-11-05,2010-11-14,1.0085482994715373,0.0,2,7.486143112182617,3.7430715560913086,3.7430715560913086
ROI1_3747,-0.6371301152617708,8.206694025366506,1,1,9,2010-11-05,2010-11-14,1.6684350702497694,0.0,1,11.888948440551758,11.888948440551758,11.888948440551758
ROI1_3747,-0.8106846281536622,8.441154314521702,1,6,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246
ROI1_3747,-0.6414420286255442,8.15764601085358,1,6,9,2010-11-05,2010-11-14,1.715571191575792,0.0,1,11.431641578674316,11.431641578674316,11.431641578674316
ROI1_3747,-0.7478923897937078,8.129618573989053,1,6,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.8317052058020589,8.500712617858825,1,6,9,2010-11-05,2010-11-14,1.0590902434455023,0.0,2,6.717298984527588,3.358649492263794,3.358649492263794
ROI1_3747,-0.7241768662929524,8.29886117351717,1,6,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654
ROI1_3747,-0.7500483464755945,8.393184278349718,1,6,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.6287757831194591,8.225558646333017,1,6,9,2010-11-05,2010-11-14,1.6684350702497694,0.0,1,11.888948440551758,11.888948440551758,11.888948440551758
ROI1_3747,-0.7624450973964438,8.434686444476041,1,5,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582
ROI1_3747,-0.6570727145692241,8.359497455195237,1,1,9,2010-11-05,2010-11-14,1.3009525272581313,0.0,2,9.208195686340332,4.604097843170166,4.604097843170166
ROI1_3747,-0.5161270464908712,8.243345288958583,1,6,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126
ROI1_3747,-0.7990963609885204,8.398574170054436,1,6,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773
ROI1_3747,-0.5085811981042672,8.087577418692259,1,2,9,2010-11-05,2010-11-14,3.070687346988254,0.0,2,17.515384197235107,11.676922798156738,11.676922798156738
ROI1_3747,-0.7834656750448405,8.07113824899287,1,4,9,2010-11-05,2010-11-14,2.743024879031711,0.0,3,16.369121074676514,8.318102836608887,8.318102836608887
ROI1_3747,-0.3916205481119053,8.257089512805612,1,7,9,2010-11-05,2010-11-14,1.0156857172648113,0.0,2,6.990072011947632,4.660048007965088,4.660048007965088
ROI1_3747,-0.8602716318370596,8.33200900750118,1,4,9,2010-11-05,2010-11-14,2.612914615207248,3.8876781463623047,4,17.638792514801025,5.975758075714111,5.975758075714111
ROI1_3747,-0.7330701876057355,8.395879224202078,1,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891
ROI1_3747,-0.4929505121605873,8.096470740005042,1,4,9,2010-11-05,2010-11-14,2.81640444861518,0.0,2,18.9294376373291,9.46471881866455,9.46471881866455
ROI1_3747,-0.5525088154977116,8.26948626372646,1,9,9,2010-11-05,2010-11-14,1.143335713280572,0.0,2,8.422521591186523,4.211260795593262,4.211260795593262
ROI1_3747,-0.5667920285152119,8.115874350142022,1,1,9,2010-11-05,2010-11-14,2.9666049745347767,0.0,1,10.26187801361084,10.26187801361084,10.26187801361084
ROI1_3747,-0.8147270469321999,8.462174892170099,1,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496
ROI1_3747,-0.7942454584542751,8.544370740667034,1,4,9,2010-11-05,2010-11-14,1.0975402461157904,0.0,2,6.943540573120117,3.4717702865600586,3.4717702865600586
ROI1_3747,-0.7656790324192739,8.123420198528628,1,7,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.6829441947518662,8.350604133882454,1,8,9,2010-11-05,2010-11-14,1.3009525272581313,0.0,2,9.208195686340332,4.604097843170166,4.604097843170166
ROI1_3747,-0.406981739470349,8.25008265358948,1,9,9,2010-11-05,2010-11-14,1.2831300099690754,0.0,2,8.505683898925781,4.252841949462891,4.252841949462891
ROI1_3747,-0.7117801153721026,8.36461785231472,1,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891
ROI1_3747,-0.5322967216050225,8.141206841154194,1,6,9,2010-11-05,2010-11-14,2.913289917839898,0.0,3,21.309266567230225,7.103088855743408,7.103088855743408
ROI1_3747,-0.7681044836863968,8.269755758311696,1,1,9,2010-11-05,2010-11-14,2.099122312333849,0.0,2,13.535724639892578,6.767862319946289,6.767862319946289
ROI1_3747,-0.7527432923279531,8.27676261752783,1,2,9,2010-11-05,2010-11-14,2.099122312333849,0.0,2,13.535724639892578,6.767862319946289,6.767862319946289
ROI1_3747,-0.5336441945312016,8.235260451401507,1,8,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126
ROI1_3747,-0.7672959999306892,8.108597996340656,1,6,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193
ROI1_3747,-0.8087981660570112,8.059819476412965,1,5,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035
ROI1_3747,-0.7928979855280955,8.066556841043862,1,4,9,2010-11-05,2010-11-14,2.743024879031711,0.0,3,16.369121074676514,8.318102836608887,8.318102836608887
ROI1_3747,-0.5104676602009182,8.207502509122214,1,8,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126
ROI1_3747,-0.513971089808984,8.231487527208206,1,6,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126
ROI1_3747,-0.8570376968142295,8.496670199080288,1,6,9,2010-11-05,2010-11-14,1.3859685791863336,0.0,1,7.4132513999938965,7.4132513999938965,7.4132513999938965
ROI1_3747,-0.7346871551171508,8.412318393901465,1,7,9,2010-11-05,2010-11-14,1.1154359645313687,0.0,2,7.4027533531188965,3.7013766765594482,3.7013766765594482
ROI1_3747,-0.7535517760836608,8.407197996781983,1,6,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582
ROI1_3747,-0.37033047587827284,8.23040954886726,1,1,9,2010-11-05,2010-11-14,1.0085482994715373,0.0,2,7.486143112182617,3.7430715560913086,3.7430715560913086
ROI1_3747,-0.38892560225954664,8.180014061428157,1,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982
ROI1_3747,-0.8042167581080015,8.462983375925806,1,7,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496
ROI1_3747,-0.39701043981662254,8.224480667992072,1,9,9,2010-11-05,2010-11-14,1.0085482994715373,0.0,2,7.486143112182617,3.7430715560913086,3.7430715560913086
ROI1_3747,-0.8282017761939926,8.463791859681514,1,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496
ROI1_3747,-0.639825061114129,8.3697382494342,1,8,9,2010-11-05,2010-11-14,1.3368033038245306,0.0,2,9.116690635681152,4.558345317840576,4.558345317840576
ROI1_3747,-0.8521867942799841,8.444118754959296,1,6,9,2010-11-05,2010-11-14,1.479680856068929,0.0,1,7.882965564727783,7.882965564727783,7.882965564727783
ROI1_3747,-0.6780932922176208,8.323924169944103,1,7,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045
ROI1_3747,-0.6740508734390831,8.061975433094851,1,4,9,2010-11-05,2010-11-14,2.6171418295966253,0.0,2,15.054277420043945,8.499999046325684,8.499999046325684
ROI1_3747,-0.6460234365745539,8.161957924217354,1,6,9,2010-11-05,2010-11-14,1.715571191575792,0.0,1,11.431641578674316,11.431641578674316,11.431641578674316
ROI1_3747,-0.7899335450905012,8.448161173737834,1,6,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582
ROI1_3747,-0.7333396821909712,8.393992762105427,1,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891
ROI1_3747,-0.6438674798926671,8.337129404620661,1,4,9,2010-11-05,2010-11-14,1.3638453748491075,0.0,2,9.692680358886719,4.846340179443359,4.846340179443359
ROI1_3747,-0.7139360720539898,8.123420198528628,1,6,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.7309142309238488,8.126923628136693,1,6,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781
ROI1_3747,-0.8252373357563982,8.412318393901465,1,1,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246
ROI1_3747,-0.7117801153721026,8.377014603235567,1,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891
ROI1_3747,-0.7074682020083292,8.371085722360379,1,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891
ROI1_3747,-0.6611151333477618,8.25520305070896,1,6,9,2010-11-05,2010-11-14,1.9767766528659396,0.0,2,14.43017292022705,7.215086460113525,7.215086460113525
ROI1_3747,-0.7756503320730008,8.285655938840613,1,1,9,2010-11-05,2010-11-14,2.099122312333849,0.0,2,13.535724639892578,6.767862319946289,6.767862319946289
ROI1_3747,-0.7330701876057355,8.284308465914433,1,5,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654
ROI1_3747,-0.6142230755167226,8.213970379167876,1,6,9,2010-11-05,2010-11-14,1.6684350702497694,0.0,1,11.888948440551758,11.888948440551758,11.888948440551758
